,id,uid,date,timeValid,neutralSite,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.address.country,venue.capacity,venue.indoor,status.clock,status.displayClock,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,season
0,241110011,s:70~l:90~e:241110011~c:241110011,2004-11-11T00:30Z,True,False,False,[],2004-11-11T00:30Z,1,STD,2562,IZOD Center,East Rutherford,NJ,USA,19040.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,11,s:70~l:90~t:11,New Jersey,Devils,NJ,New Jersey Devils,Devils,cd2427,1a1617,True,2562,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nj.png,27,s:70~l:90~t:27,Nashville,Predators,NSH,Nashville Predators,Predators,fdba31,002d62,True,1834,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nsh.png,2005
0,241110028,s:70~l:90~e:241110028~c:241110028,2004-11-11T00:30Z,True,False,False,[],2004-11-11T00:30Z,1,STD,1827,State Farm Arena,Atlanta,GA,USA,18545.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,28,s:70~l:90~t:28,Winnipeg,Jets,ATL,Winnipeg Jets,Jets,133866,b81f3d,True,1827,https://a.espncdn.com/i/teamlogos/nhl/500/atl.png,20,s:70~l:90~t:20,Tampa Bay,Lightning,TB,Tampa Bay Lightning,Lightning,003d7c,b2b7bb,True,1396,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tb.png,2005
0,241110004,s:70~l:90~e:241110004~c:241110004,2004-11-11T01:30Z,True,False,False,[],2004-11-11T01:30Z,1,STD,1847,United Center,Chicago,IL,USA,19717.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,s:70~l:90~t:4,Chicago,Blackhawks,CHI,Chicago Blackhawks,Blackhawks,c8102e,1b1718,True,1847,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/chi.png,8,s:70~l:90~t:8,Los Angeles,Kings,LA,Los Angeles Kings,Kings,231f20,b0b7bc,True,1841,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/la.png,2005
0,241110017,s:70~l:90~e:241110017~c:241110017,2004-11-11T03:00Z,True,False,False,[],2004-11-11T03:00Z,1,STD,892,Ball Arena,Denver,CO,USA,18007.0,True,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,17,s:70~l:90~t:17,Colorado,Avalanche,COL,Colorado Avalanche,Avalanche,860038,11497f,True,892,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/col.png,22,s:70~l:90~t:22,Vancouver,Canucks,VAN,Vancouver Canucks,Canucks,103f7e,008752,True,1833,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/van.png,2005
0,241111012,s:70~l:90~e:241111012~c:241111012,2004-11-12T00:00Z,True,False,False,[],2004-11-12T00:00Z,1,STD,1825,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,13917.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,12,s:70~l:90~t:12,New York,Islanders,NYI,New York Islanders,Islanders,10539c,e17033,True,1825,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nyi.png,27,s:70~l:90~t:27,Nashville,Predators,NSH,Nashville Predators,Predators,fdba31,002d62,True,1834,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nsh.png,2005
0,241111013,s:70~l:90~e:241111013~c:241111013,2004-11-12T00:00Z,True,False,False,[],2004-11-12T00:00Z,1,STD,1830,Madison Square Garden,New York,NY,USA,18006.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,13,s:70~l:90~t:13,New York,Rangers,NYR,New York Rangers,Rangers,0056ae,e51937,True,1830,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nyr.png,21,s:70~l:90~t:21,Toronto,Maple Leafs,TOR,Toronto Maple Leafs,Maple Leafs,003e7e,f0f0f0,True,1838,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tor.png,2005
0,241111015,s:70~l:90~e:241111015~c:241111015,2004-11-12T00:00Z,True,False,False,[],2004-11-12T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,USA,19500.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,15,s:70~l:90~t:15,Philadelphia,Flyers,PHI,Philadelphia Flyers,Flyers,eb7131,000000,True,1845,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/phi.png,1,s:70~l:90~t:1,Boston,Bruins,BOS,Boston Bruins,Bruins,231f20,fdbb30,True,1824,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/bos.png,2005
0,241111023,s:70~l:90~e:241111023~c:241111023,2004-11-12T00:00Z,True,False,False,[],2004-11-12T00:00Z,1,STD,1823,Capital One Arena,Washington,DC,USA,18398.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,23,s:70~l:90~t:23,Washington,Capitals,WSH,Washington Capitals,Capitals,d01b35,002d62,True,1823,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/wsh.png,5,s:70~l:90~t:5,Detroit,Red Wings,DET,Detroit Red Wings,Red Wings,e51937,ebebeb,True,5404,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/det.png,2005
0,241111016,s:70~l:90~e:241111016~c:241111016,2004-11-12T00:30Z,True,False,False,[],2004-11-12T00:30Z,1,STD,3420,Mellon Arena,Pittsburgh,PA,USA,16958.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,16,s:70~l:90~t:16,Pittsburgh,Penguins,PIT,Pittsburgh Penguins,Penguins,231f20,f0b128,True,1837,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/pit.png,6,s:70~l:90~t:6,Edmonton,Oilers,EDM,Edmonton Oilers,Oilers,003e7e,eb6e1f,True,5282,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/edm.png,2005
0,241111020,s:70~l:90~e:241111020~c:241111020,2004-11-12T00:30Z,True,False,False,[],2004-11-12T00:30Z,1,STD,1396,Amalie Arena,Tampa,FL,USA,19092.0,True,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,20,s:70~l:90~t:20,Tampa Bay,Lightning,TB,Tampa Bay Lightning,Lightning,003d7c,b2b7bb,True,1396,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tb.png,3,s:70~l:90~t:3,Calgary,Flames,CGY,Calgary Flames,Flames,e51937,231f20,True,1843,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/cgy.png,2005
0,241111019,s:70~l:90~e:241111019~c:241111019,2004-11-12T01:00Z,True,False,False,[],2004-11-12T01:00Z,1,STD,1839,Enterprise Center,Saint Louis,MO,USA,18096.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,19,s:70~l:90~t:19,St. Louis,Blues,STL,St. Louis Blues,Blues,073585,d9ae26,True,1839,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/stl.png,17,s:70~l:90~t:17,Colorado,Avalanche,COL,Colorado Avalanche,Avalanche,860038,11497f,True,892,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/col.png,2005
0,241111024,s:70~l:90~e:241111024~c:241111024,2004-11-12T02:00Z,True,False,False,[],2004-11-12T02:00Z,1,STD,1829,Gila River Arena,Glendale,AZ,USA,17125.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,24,s:70~l:90~t:24,Arizona,Coyotes,PHX,Arizona Coyotes,Coyotes,770c1d,231f20,True,1829,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/phx.png,22,s:70~l:90~t:22,Vancouver,Canucks,VAN,Vancouver Canucks,Canucks,103f7e,008752,True,1833,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/van.png,2005
0,241111018,s:70~l:90~e:241111018~c:241111018,2004-11-12T03:30Z,True,False,False,[],2004-11-12T03:30Z,1,STD,1653,SAP Center,San Jose,CA,USA,17496.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,18,s:70~l:90~t:18,San Jose,Sharks,SJ,San Jose Sharks,Sharks,10535e,eb901d,True,1653,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/sj.png,30,s:70~l:90~t:30,Minnesota,Wild,MIN,Minnesota Wild,Wild,004725,c41230,True,1835,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/min.png,2005
0,241112007,s:70~l:90~e:241112007~c:241112007,2004-11-13T00:00Z,True,False,False,[],2004-11-13T00:00Z,1,STD,999,PNC Arena,Raleigh,NC,USA,18730.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,7,s:70~l:90~t:7,Carolina,Hurricanes,CAR,Carolina Hurricanes,Hurricanes,e51937,161313,True,999,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/car.png,28,s:70~l:90~t:28,Winnipeg,Jets,ATL,Winnipeg Jets,Jets,133866,b81f3d,True,1827,https://a.espncdn.com/i/teamlogos/nhl/500/atl.png,2005
0,241112029,s:70~l:90~e:241112029~c:241112029,2004-11-13T00:00Z,True,False,False,[],2004-11-13T00:00Z,1,STD,1828,Nationwide Arena,Columbus,OH,USA,18136.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,29,s:70~l:90~t:29,Columbus,Blue Jackets,CBJ,Columbus Blue Jackets,Blue Jackets,002d62,cd202c,True,1828,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/cbj.png,8,s:70~l:90~t:8,Los Angeles,Kings,LA,Los Angeles Kings,Kings,231f20,b0b7bc,True,1841,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/la.png,2005
0,241112011,s:70~l:90~e:241112011~c:241112011,2004-11-13T00:30Z,True,False,False,[],2004-11-13T00:30Z,1,STD,2562,IZOD Center,East Rutherford,NJ,USA,19040.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,11,s:70~l:90~t:11,New Jersey,Devils,NJ,New Jersey Devils,Devils,cd2427,1a1617,True,2562,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nj.png,9,s:70~l:90~t:9,Dallas,Stars,DAL,Dallas Stars,Stars,00704a,8c9192,True,516,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/dal.png,2005
0,241112014,s:70~l:90~e:241112014~c:241112014,2004-11-13T00:30Z,True,False,False,[],2004-11-13T00:30Z,1,STD,1832,Canadian Tire Centre,Ottawa,ON,Canada,18500.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,14,s:70~l:90~t:14,Ottawa,Senators,OTT,Ottawa Senators,Senators,d01b35,c89a1c,True,1832,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/ott.png,10,s:70~l:90~t:10,Montreal,Canadiens,MTL,Montreal Canadiens,Canadiens,a3121b,001e62,True,1831,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/mtl.png,2005
0,241112026,s:70~l:90~e:241112026~c:241112026,2004-11-13T00:30Z,True,False,False,[],2004-11-13T00:30Z,1,STD,1840,BB&T Center,Sunrise,FL,USA,19250.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,26,s:70~l:90~t:26,Florida,Panthers,FLA,Florida Panthers,Panthers,002a5c,d81834,True,1840,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/fla.png,3,s:70~l:90~t:3,Calgary,Flames,CGY,Calgary Flames,Flames,e51937,231f20,True,1843,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/cgy.png,2005
0,241112002,s:70~l:90~e:241112002~c:241112002,2004-11-13T01:00Z,True,False,False,[],2004-11-13T01:00Z,1,STD,1848,KeyBank Center,Buffalo,NY,USA,18690.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,s:70~l:90~t:2,Buffalo,Sabres,BUF,Buffalo Sabres,Sabres,002d62,fdba31,True,1848,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/buf.png,6,s:70~l:90~t:6,Edmonton,Oilers,EDM,Edmonton Oilers,Oilers,003e7e,eb6e1f,True,5282,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/edm.png,2005
0,241112004,s:70~l:90~e:241112004~c:241112004,2004-11-13T01:30Z,True,False,False,[],2004-11-13T01:30Z,1,STD,1847,United Center,Chicago,IL,USA,19717.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,s:70~l:90~t:4,Chicago,Blackhawks,CHI,Chicago Blackhawks,Blackhawks,c8102e,1b1718,True,1847,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/chi.png,25,s:70~l:90~t:25,Anaheim,Ducks,ANA,Anaheim Ducks,Ducks,231f20,b5985a,True,1842,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/ana.png,2005
0,241113001,s:70~l:90~e:241113001~c:241113001,2004-11-14T00:00Z,True,False,False,[],2004-11-14T00:00Z,1,STD,1824,TD Garden,Boston,MA,USA,17565.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,1,s:70~l:90~t:1,Boston,Bruins,BOS,Boston Bruins,Bruins,231f20,fdbb30,True,1824,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/bos.png,21,s:70~l:90~t:21,Toronto,Maple Leafs,TOR,Toronto Maple Leafs,Maple Leafs,003e7e,f0f0f0,True,1838,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tor.png,2005
0,241113010,s:70~l:90~e:241113010~c:241113010,2004-11-14T00:00Z,True,False,False,[],2004-11-14T00:00Z,1,STD,1831,Bell Centre,Montreal,QC,Canada,21273.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,10,s:70~l:90~t:10,Montreal,Canadiens,MTL,Montreal Canadiens,Canadiens,a3121b,001e62,True,1831,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/mtl.png,14,s:70~l:90~t:14,Ottawa,Senators,OTT,Ottawa Senators,Senators,d01b35,c89a1c,True,1832,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/ott.png,2005
0,241113012,s:70~l:90~e:241113012~c:241113012,2004-11-14T00:00Z,True,False,False,[],2004-11-14T00:00Z,1,STD,1825,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,13917.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,12,s:70~l:90~t:12,New York,Islanders,NYI,New York Islanders,Islanders,10539c,e17033,True,1825,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nyi.png,9,s:70~l:90~t:9,Dallas,Stars,DAL,Dallas Stars,Stars,00704a,8c9192,True,516,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/dal.png,2005
0,241113013,s:70~l:90~e:241113013~c:241113013,2004-11-14T00:00Z,True,False,False,[],2004-11-14T00:00Z,1,STD,1830,Madison Square Garden,New York,NY,USA,18006.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,13,s:70~l:90~t:13,New York,Rangers,NYR,New York Rangers,Rangers,0056ae,e51937,True,1830,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nyr.png,2,s:70~l:90~t:2,Buffalo,Sabres,BUF,Buffalo Sabres,Sabres,002d62,fdba31,True,1848,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/buf.png,2005
0,241113023,s:70~l:90~e:241113023~c:241113023,2004-11-14T00:00Z,True,False,False,[],2004-11-14T00:00Z,1,STD,1823,Capital One Arena,Washington,DC,USA,18398.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,23,s:70~l:90~t:23,Washington,Capitals,WSH,Washington Capitals,Capitals,d01b35,002d62,True,1823,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/wsh.png,11,s:70~l:90~t:11,New Jersey,Devils,NJ,New Jersey Devils,Devils,cd2427,1a1617,True,2562,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nj.png,2005
0,241113005,s:70~l:90~e:241113005~c:241113005,2004-11-14T00:30Z,True,False,False,[],2004-11-14T00:30Z,1,STD,1836,Joe Louis Arena,Detroit,MI,USA,20066.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,5,s:70~l:90~t:5,Detroit,Red Wings,DET,Detroit Red Wings,Red Wings,e51937,ebebeb,True,5404,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/det.png,29,s:70~l:90~t:29,Columbus,Blue Jackets,CBJ,Columbus Blue Jackets,Blue Jackets,002d62,cd202c,True,1828,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/cbj.png,2005
0,241113016,s:70~l:90~e:241113016~c:241113016,2004-11-14T00:30Z,True,False,False,[],2004-11-14T00:30Z,1,STD,3420,Mellon Arena,Pittsburgh,PA,USA,16958.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,16,s:70~l:90~t:16,Pittsburgh,Penguins,PIT,Pittsburgh Penguins,Penguins,231f20,f0b128,True,1837,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/pit.png,15,s:70~l:90~t:15,Philadelphia,Flyers,PHI,Philadelphia Flyers,Flyers,eb7131,000000,True,1845,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/phi.png,2005
0,241113020,s:70~l:90~e:241113020~c:241113020,2004-11-14T00:30Z,True,False,False,[],2004-11-14T00:30Z,1,STD,1396,Amalie Arena,Tampa,FL,USA,19092.0,True,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,20,s:70~l:90~t:20,Tampa Bay,Lightning,TB,Tampa Bay Lightning,Lightning,003d7c,b2b7bb,True,1396,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tb.png,28,s:70~l:90~t:28,Winnipeg,Jets,ATL,Winnipeg Jets,Jets,133866,b81f3d,True,1827,https://a.espncdn.com/i/teamlogos/nhl/500/atl.png,2005
0,241113019,s:70~l:90~e:241113019~c:241113019,2004-11-14T01:00Z,True,False,False,[],2004-11-14T01:00Z,1,STD,1839,Enterprise Center,Saint Louis,MO,USA,18096.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,19,s:70~l:90~t:19,St. Louis,Blues,STL,St. Louis Blues,Blues,073585,d9ae26,True,1839,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/stl.png,25,s:70~l:90~t:25,Anaheim,Ducks,ANA,Anaheim Ducks,Ducks,231f20,b5985a,True,1842,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/ana.png,2005
0,241113027,s:70~l:90~e:241113027~c:241113027,2004-11-14T01:00Z,True,False,False,[],2004-11-14T01:00Z,1,STD,1834,Bridgestone Arena,Nashville,TN,USA,17113.0,True,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,27,s:70~l:90~t:27,Nashville,Predators,NSH,Nashville Predators,Predators,fdba31,002d62,True,1834,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nsh.png,17,s:70~l:90~t:17,Colorado,Avalanche,COL,Colorado Avalanche,Avalanche,860038,11497f,True,892,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/col.png,2005
0,241113024,s:70~l:90~e:241113024~c:241113024,2004-11-14T02:00Z,True,False,False,[],2004-11-14T02:00Z,1,STD,1829,Gila River Arena,Glendale,AZ,USA,17125.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,24,s:70~l:90~t:24,Arizona,Coyotes,PHX,Arizona Coyotes,Coyotes,770c1d,231f20,True,1829,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/phx.png,30,s:70~l:90~t:30,Minnesota,Wild,MIN,Minnesota Wild,Wild,004725,c41230,True,1835,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/min.png,2005
0,241113018,s:70~l:90~e:241113018~c:241113018,2004-11-14T03:00Z,True,False,False,[],2004-11-14T03:00Z,1,STD,1653,SAP Center,San Jose,CA,USA,17496.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,18,s:70~l:90~t:18,San Jose,Sharks,SJ,San Jose Sharks,Sharks,10535e,eb901d,True,1653,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/sj.png,22,s:70~l:90~t:22,Vancouver,Canucks,VAN,Vancouver Canucks,Canucks,103f7e,008752,True,1833,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/van.png,2005
0,241114007,s:70~l:90~e:241114007~c:241114007,2004-11-14T22:00Z,True,False,False,[],2004-11-14T22:00Z,1,STD,999,PNC Arena,Raleigh,NC,USA,18730.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,7,s:70~l:90~t:7,Carolina,Hurricanes,CAR,Carolina Hurricanes,Hurricanes,e51937,161313,True,999,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/car.png,3,s:70~l:90~t:3,Calgary,Flames,CGY,Calgary Flames,Flames,e51937,231f20,True,1843,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/cgy.png,2005
0,241114026,s:70~l:90~e:241114026~c:241114026,2004-11-14T22:00Z,True,False,False,[],2004-11-14T22:00Z,1,STD,1840,BB&T Center,Sunrise,FL,USA,19250.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,26,s:70~l:90~t:26,Florida,Panthers,FLA,Florida Panthers,Panthers,002a5c,d81834,True,1840,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/fla.png,8,s:70~l:90~t:8,Los Angeles,Kings,LA,Los Angeles Kings,Kings,231f20,b0b7bc,True,1841,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/la.png,2005
0,241114004,s:70~l:90~e:241114004~c:241114004,2004-11-15T00:00Z,True,False,False,[],2004-11-15T00:00Z,1,STD,1847,United Center,Chicago,IL,USA,19717.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,4,s:70~l:90~t:4,Chicago,Blackhawks,CHI,Chicago Blackhawks,Blackhawks,c8102e,1b1718,True,1847,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/chi.png,6,s:70~l:90~t:6,Edmonton,Oilers,EDM,Edmonton Oilers,Oilers,003e7e,eb6e1f,True,5282,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/edm.png,2005
0,241115002,s:70~l:90~e:241115002~c:241115002,2004-11-16T00:00Z,True,False,False,[],2004-11-16T00:00Z,1,STD,1848,KeyBank Center,Buffalo,NY,USA,18690.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,s:70~l:90~t:2,Buffalo,Sabres,BUF,Buffalo Sabres,Sabres,002d62,fdba31,True,1848,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/buf.png,21,s:70~l:90~t:21,Toronto,Maple Leafs,TOR,Toronto Maple Leafs,Maple Leafs,003e7e,f0f0f0,True,1838,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tor.png,2005
0,241115012,s:70~l:90~e:241115012~c:241115012,2004-11-16T00:00Z,True,False,False,[],2004-11-16T00:00Z,1,STD,1825,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,13917.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,12,s:70~l:90~t:12,New York,Islanders,NYI,New York Islanders,Islanders,10539c,e17033,True,1825,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nyi.png,13,s:70~l:90~t:13,New York,Rangers,NYR,New York Rangers,Rangers,0056ae,e51937,True,1830,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nyr.png,2005
0,241115016,s:70~l:90~e:241115016~c:241115016,2004-11-16T00:30Z,True,False,False,[],2004-11-16T00:30Z,1,STD,3420,Mellon Arena,Pittsburgh,PA,USA,16958.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,16,s:70~l:90~t:16,Pittsburgh,Penguins,PIT,Pittsburgh Penguins,Penguins,231f20,f0b128,True,1837,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/pit.png,24,s:70~l:90~t:24,Arizona,Coyotes,PHX,Arizona Coyotes,Coyotes,770c1d,231f20,True,1829,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/phx.png,2005
0,241116023,s:70~l:90~e:241116023~c:241116023,2004-11-17T00:00Z,True,False,False,[],2004-11-17T00:00Z,1,STD,1823,Capital One Arena,Washington,DC,USA,18398.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,23,s:70~l:90~t:23,Washington,Capitals,WSH,Washington Capitals,Capitals,d01b35,002d62,True,1823,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/wsh.png,24,s:70~l:90~t:24,Arizona,Coyotes,PHX,Arizona Coyotes,Coyotes,770c1d,231f20,True,1829,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/phx.png,2005
0,241116010,s:70~l:90~e:241116010~c:241116010,2004-11-17T00:30Z,True,False,False,[],2004-11-17T00:30Z,1,STD,1831,Bell Centre,Montreal,QC,Canada,21273.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,10,s:70~l:90~t:10,Montreal,Canadiens,MTL,Montreal Canadiens,Canadiens,a3121b,001e62,True,1831,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/mtl.png,1,s:70~l:90~t:1,Boston,Bruins,BOS,Boston Bruins,Bruins,231f20,fdbb30,True,1824,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/bos.png,2005
0,241116011,s:70~l:90~e:241116011~c:241116011,2004-11-17T00:30Z,True,False,False,[],2004-11-17T00:30Z,1,STD,2562,IZOD Center,East Rutherford,NJ,USA,19040.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,11,s:70~l:90~t:11,New Jersey,Devils,NJ,New Jersey Devils,Devils,cd2427,1a1617,True,2562,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/nj.png,14,s:70~l:90~t:14,Ottawa,Senators,OTT,Ottawa Senators,Senators,d01b35,c89a1c,True,1832,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/ott.png,2005
0,241116021,s:70~l:90~e:241116021~c:241116021,2004-11-17T00:30Z,True,False,False,[],2004-11-17T00:30Z,1,STD,1838,Scotiabank Arena,Toronto,ON,Canada,18800.0,False,0.0,0:00,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,21,s:70~l:90~t:21,Toronto,Maple Leafs,TOR,Toronto Maple Leafs,Maple Leafs,003e7e,f0f0f0,True,1838,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/tor.png,9,s:70~l:90~t:9,Dallas,Stars,DAL,Dallas Stars,Stars,00704a,8c9192,True,516,https://a.espncdn.com/i/teamlogos/nhl/500/scoreboard/dal.png,2005
