,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,season
0,213190096,s:40~l:41~e:213190096~c:213190096,2001-11-16T01:10Z,21104,True,False,False,False,[],2001-11-16T01:10Z,0,N/A,251,Rupp Arena,Lexington,KY,20500.0,True,49.0,0:49,2,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,,,,,,2002
0,213192603,s:40~l:41~e:213192603~c:213192603,2001-11-16T02:00Z,0,True,False,False,False,[],2001-11-16T02:00Z,0,N/A,,,,,,,3.0,0:03,2,3,STATUS_FINAL,post,True,Final,Final,Final,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,True,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,331,s:40~l:41~t:331,Eastern Washington,Eagles,EWU,Eastern Washington Eagles,E Washington,a10022,abb4bc,True,1959,https://a.espncdn.com/i/teamlogos/ncaa/500/331.png,5,,,,,,2002
0,213190278,s:40~l:41~e:213190278~c:213190278,2001-11-16T03:00Z,10010,True,False,False,False,[],2001-11-16T03:00Z,0,N/A,,,,,,,107.0,1:47,2,3,STATUS_FINAL,post,True,Final,Final,Final,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,True,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,AE2531,ffc72c,True,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,,,,,,2002
0,213190164,s:40~l:41~e:213190164~c:213190164,2001-11-15T19:00Z,0,True,False,False,False,[],2001-11-15T19:00Z,0,N/A,999,PNC Arena,Raleigh,NC,22900.0,True,265.0,4:25,2,3,STATUS_FINAL,post,True,Final,Final,Final,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,,,,,,2002
0,213190161,s:40~l:41~e:213190161~c:213190161,2001-11-15T21:00Z,0,True,False,False,False,[],2001-11-15T21:00Z,0,N/A,999,PNC Arena,Raleigh,NC,22900.0,True,41.0,0:41,2,3,STATUS_FINAL,post,True,Final,Final,Final,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair. Dickinson,00449C,a80532,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,,True,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,,,,,,2002
0,213190045,s:40~l:41~e:213190045~c:213190045,2001-11-15T23:00Z,0,True,False,False,False,[],2001-11-15T23:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500.0,True,99.0,1:39,2,3,STATUS_FINAL,post,True,Final,Final,Final,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,186329,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,,,,,,2002
0,213192711,s:40~l:41~e:213192711~c:213192711,2001-11-16T02:00Z,0,False,False,False,False,[],2001-11-16T02:00Z,0,N/A,597,McArthur Court,Eugene,OR,9087.0,False,30.0,0:30,2,3,STATUS_FINAL,post,True,Final,Final,Final,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,B59966,bfa979,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,,,,,,2002
0,213190298,s:40~l:41~e:213190298~c:213190298,2001-11-16T04:00Z,3362,True,False,False,False,[],2001-11-16T04:00Z,0,N/A,1998,Carlson Center,Fairbanks,AK,0.0,False,62.0,1:02,2,3,STATUS_FINAL,post,True,Final,Final,Final,298,s:40~l:41~t:298,Alaska,Nanooks,AKFB,Alaska Nanooks,Alaska,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/298.png,,264,s:40~l:41~t:264,Washington,Huskies,WASH,Washington Huskies,Washington,2B2F64,e8e3d3,True,782,https://a.espncdn.com/i/teamlogos/ncaa/500/264.png,21,,,,,,2002
0,213192483,s:40~l:41~e:213192483~c:213192483,2001-11-16T04:15Z,7315,False,False,False,False,[],2001-11-16T04:15Z,0,N/A,597,McArthur Court,Eugene,OR,9087.0,False,322.0,5:22,2,3,STATUS_FINAL,post,True,Final,Final,Final,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,True,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,0a0a0a,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,,,,,,2002
0,213190025,s:40~l:41~e:213190025~c:213190025,2001-11-16T04:30Z,9485,True,False,False,False,[],2001-11-16T04:30Z,0,N/A,,,,,,,134.0,2:14,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,163,s:40~l:41~t:163,Princeton,Tigers,PRIN,Princeton Tigers,Princeton,ff9408,080808,True,1900,https://a.espncdn.com/i/teamlogos/ncaa/500/163.png,12,,,,,,2002
0,213200356,s:40~l:41~e:213200356~c:213200356,2001-11-17T01:00Z,16500,False,False,False,False,[],2001-11-17T01:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15500.0,True,35.0,0:35,2,3,STATUS_FINAL,post,True,Final,Final,Final,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,True,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,True,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,,,,,,2002
0,213200096,s:40~l:41~e:213200096~c:213200096,2001-11-16T23:00Z,0,True,False,False,False,[],2001-11-16T23:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500.0,True,139.0,2:19,2,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,186329,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,,,,,,2002
0,213200057,s:40~l:41~e:213200057~c:213200057,2001-11-17T00:00Z,12109,False,False,False,False,[],2001-11-17T00:00Z,0,N/A,360,Exactech Arena at Stephen C. O'Connell Center,Gainesville,FL,10151.0,True,78.0,1:18,2,3,STATUS_FINAL,post,True,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,True,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,,,,,,2002
0,213200258,s:40~l:41~e:213200258~c:213200258,2001-11-17T00:30Z,8199,False,False,False,False,[],2001-11-17T00:30Z,0,N/A,,,,,,,254.0,4:14,2,3,STATUS_FINAL,post,True,Final,Final,Final,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,,,,,,2002
0,213200046,s:40~l:41~e:213200046~c:213200046,2001-11-17T00:30Z,3179,False,False,False,False,[],2001-11-17T00:30Z,0,N/A,2013,McDonough Arena,Washington,DC,2400.0,True,456.0,7:36,2,3,STATUS_FINAL,post,True,Final,Final,Final,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,2372,s:40~l:41~t:2372,Marymount VA,Saints,MARY,Marymount VA Saints,Marymoun,,,False,,,,,,,,,2002
0,213200197,s:40~l:41~e:213200197~c:213200197,2001-11-17T02:00Z,13611,False,False,False,False,[],2001-11-17T02:00Z,0,N/A,1992,Gallagher-Iba Arena,Stillwater,OK,13611.0,True,16.0,0:16,2,3,STATUS_FINAL,post,True,Final,Final,Final,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,True,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,11,,,,,,2002
0,213200153,s:40~l:41~e:213200153~c:213200153,2001-11-17T00:30Z,17320,False,False,False,False,[],2001-11-17T00:30Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750.0,True,14.0,0:14,2,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,,True,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,,,,,,2002
0,213200161,s:40~l:41~e:213200161~c:213200161,2001-11-16T18:00Z,0,True,False,False,False,[],2001-11-16T18:00Z,0,N/A,999,PNC Arena,Raleigh,NC,22900.0,True,120.0,2:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair. Dickinson,00449C,a80532,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,OT,,,,,2002
