,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,400839316,s:40~l:41~e:400839316~c:400839316,2015-11-14T00:00Z,14797,True,False,False,False,[],2015-11-14T00:00Z,0,N/A,1987,Breslin Center,East Lansing,MI,14759,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,True,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,,,,,,,2016
0,400830764,s:40~l:41~e:400830764~c:400830764,2015-11-14T04:30Z,10530,True,False,False,False,[],2015-11-14T04:30Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,True,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,,,,,,,2016
0,400839278,s:40~l:41~e:400839278~c:400839278,2015-11-14T00:00Z,17472,True,False,False,False,[],2015-11-14T00:00Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,True,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,2197,s:40~l:41~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,True,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,,,,,,,2016
0,400816754,s:40~l:41~e:400816754~c:400816754,2015-11-14T03:30Z,12050,True,False,False,False,[],2015-11-14T03:30Z,0,N/A,2196,Jon M. Huntsman Center,Salt Lake City,UT,15000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,True,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,5,,,,,,,2016
0,400841778,s:40~l:41~e:400841778~c:400841778,2015-11-14T02:00Z,17287,True,False,False,False,[],2015-11-14T02:00Z,0,N/A,348,Kohl Center,Madison,WI,17142,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,275,s:40~l:41~t:275,Wisconsin,Badgers,WISC,Wisconsin Badgers,Wisconsin,A00002,f7f7f7,True,348,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,7,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,True,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,,,,,,,2016
0,400830675,s:40~l:41~e:400830675~c:400830675,2015-11-14T01:00Z,10116,True,False,False,False,"[{'type': 'event', 'headline': 'MAUI JIM MAUI INVITATIONAL'}]",2015-11-14T01:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,,,,,,,2016
0,400839231,s:40~l:41~e:400839231~c:400839231,2015-11-14T00:30Z,9149,True,False,False,False,[],2015-11-14T00:30Z,0,N/A,282,Purcell Pavilion,South Bend,IN,9149,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,True,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St. Fran. (PA),a20012,,True,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,,,,,,,2016
0,400816801,s:40~l:41~e:400816801~c:400816801,2015-11-14T00:30Z,10167,True,False,False,False,[],2015-11-14T00:30Z,0,N/A,1956,Gampel Pavilion,Storrs,CT,10167,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,True,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,311,s:40~l:41~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,,True,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,,,,,,,2016
0,400830774,s:40~l:41~e:400830774~c:400830774,2015-11-14T02:00Z,11679,True,False,False,False,[],2015-11-14T02:00Z,0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,2B0D57,fdd023,True,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCNS,McNeese Cowboys,McNeese,00529C,,True,2063,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,,,,,,,2016
0,400831581,s:40~l:41~e:400831581~c:400831581,2015-11-14T02:30Z,7041,True,False,False,False,[],2015-11-14T02:30Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,True,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,25,,,,,,,2016
0,400809343,s:40~l:41~e:400809343~c:400809343,2015-11-14T00:00Z,12623,True,False,False,False,"[{'type': 'event', 'headline': 'HALL OF FAME TIP-OFF TOURNAMENT'}]",2015-11-14T00:00Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,004684,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,,,,,,,2016
0,400830619,s:40~l:41~e:400830619~c:400830619,2015-11-14T00:00Z,10267,True,False,False,False,[],2015-11-14T00:00Z,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,128,s:40~l:41~t:128,Northern Michigan,Wildcats,NMI,Northern Michigan Wildcats,N Michigan,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/128.png,,,,,,,,2016
0,400843577,s:40~l:41~e:400843577~c:400843577,2015-11-13T16:00Z,878,True,False,False,False,[],2015-11-13T16:00Z,0,N/A,2002,Francis S. Levien Gymnasium,New York,NY,2700,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,2871,s:40~l:41~t:2871,Kean,Kean,KEAN,Kean,Kean,000000,,False,,,,,,,,,,2016
0,400823382,s:40~l:41~e:400823382~c:400823382,2015-11-13T16:00Z,3219,True,False,False,False,[],2015-11-13T16:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,261,s:40~l:41~t:261,Vermont,Catamounts,UVM,Vermont Catamounts,Vermont,013C24,ffc72c,True,2118,https://a.espncdn.com/i/teamlogos/ncaa/500/261.png,1,,,,,,,2016
0,400833164,s:40~l:41~e:400833164~c:400833164,2015-11-13T19:00Z,1344,True,False,False,False,[],2015-11-13T19:00Z,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,241,s:40~l:41~t:241,McMurry,War Hawks,MMR,McMurry War Hawks,McMurry,000000,,False,,,,,,,,,,2016
0,400809381,s:40~l:41~e:400809381~c:400809381,2015-11-15T01:00Z,22671,True,False,False,False,"[{'type': 'event', 'headline': 'BASKETBALL HALL OF FAME CLASSIC'}]",2015-11-15T01:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,True,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,46,,,,,,,2016
0,400818725,s:40~l:41~e:400818725~c:400818725,2015-11-15T01:00Z,9314,True,False,False,False,"[{'type': 'event', 'headline': '2K CLASSIC'}]",2015-11-15T01:00Z,0,N/A,1914,Cameron Indoor Stadium,Durham,NC,9314,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,True,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,19,,,,,,,2016
0,400825765,s:40~l:41~e:400825765~c:400825765,2015-11-15T00:30Z,8440,True,False,False,False,[],2015-11-15T00:30Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,4,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,,,,,,,2016
0,400841199,s:40~l:41~e:400841199~c:400841199,2015-11-14T17:00Z,3188,True,False,False,False,"[{'type': 'event', 'headline': 'MEN WHO SPEAK UP MAIN EVENT'}]",2015-11-14T17:00Z,0,N/A,1984,William D. Mullins Memorial Center,Amherst,MA,9493,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,113,s:40~l:41~t:113,UMass,Minutemen,MASS,UMass Minutemen,UMass,880007,,True,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,,,,,,,2016
0,400818726,s:40~l:41~e:400818726~c:400818726,2015-11-14T17:00Z,8187,True,False,False,False,"[{'type': 'event', 'headline': '2K CLASSIC'}]",2015-11-14T17:00Z,0,N/A,1823,Capital One Arena,Washington,DC,20600,True,0.0,0:00,4,3,STATUS_FINAL,post,True,Final,Final/2OT,Final/2OT,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,True,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2OT,,,,,,2016
0,400809218,s:40~l:41~e:400809218~c:400809218,2015-11-14T17:00Z,4455,True,False,False,False,"[{'type': 'event', 'headline': 'MW/MVC CHALLENGE'}]",2015-11-14T17:00Z,0,N/A,1948,McLeod Center,Cedar Falls,IA,6500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,True,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,,,,,,,2016
0,400830637,s:40~l:41~e:400830637~c:400830637,2015-11-14T18:00Z,5959,True,False,False,False,[],2015-11-14T18:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15261,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,,,,,,,2016
0,400850872,s:40~l:41~e:400850872~c:400850872,2015-11-14T19:00Z,514,True,False,False,False,[],2015-11-14T19:00Z,0,N/A,5103,Chesson Gym,Elizabeth City,NC,225,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,108806,s:40~l:41~t:108806,Mid-Atlantic Christian University,Mustangs,MACH,Mid-Atlantic Christian University Mustangs,Mid-Atl Chrstn,,,False,5103,,,2755,s:40~l:41~t:2755,Grambling,Tigers,GRAM,Grambling Tigers,Grambling,ee8601,ffd10a,True,1928,https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png,26,,,,,,,2016
0,400840119,s:40~l:41~e:400840119~c:400840119,2015-11-14T19:00Z,5851,True,False,False,False,[],2015-11-14T19:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,,,,,,,2016
0,400833129,s:40~l:41~e:400833129~c:400833129,2015-11-14T19:00Z,767,True,False,False,False,[],2015-11-14T19:00Z,0,N/A,2137,Holmes Convocation Center,Boone,NC,8325,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,27,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,,,,,,,2016
0,400820361,s:40~l:41~e:400820361~c:400820361,2015-11-14T19:00Z,1592,True,False,False,False,[],2015-11-14T19:00Z,0,N/A,2220,Stroh Center,Bowling Green,OH,4347,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,2b3986,a2a9ae,True,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,25,,,,,,,2016
0,400817625,s:40~l:41~e:400817625~c:400817625,2015-11-14T19:00Z,3074,True,False,False,False,[],2015-11-14T19:00Z,0,N/A,135,Silvio O. Conte Forum,Chestnut Hill,MA,8606,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,True,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St. Fran. (BKN),113682,,True,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,,,,,,,2016
0,400842111,s:40~l:41~e:400842111~c:400842111,2015-11-14T19:30Z,3860,True,False,False,False,[],2015-11-14T19:30Z,0,N/A,2116,Savage Arena,Toledo,OH,7014,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,2706,s:40~l:41~t:2706,W. Virginia Tech,Golden Bears,WVTU,W. Virginia Tech Golden Bears,W. Virginia Tech,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2706.png,,,,,,,,2016
0,400825749,s:40~l:41~e:400825749~c:400825749,2015-11-14T20:00Z,3400,True,False,False,False,[],2015-11-14T20:00Z,0,N/A,2172,Tom Gola Arena,Philadelphia,PA,3400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,000063,feca26,True,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,True,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,,,,,,,2016
