,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,400986320,s:40~l:41~e:400986320~c:400986320,2017-11-11T00:00Z,9314,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,1914,Cameron Indoor Stadium,Durham,NC,9314,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,True,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,10,,,,,,,2018
0,400986324,s:40~l:41~e:400986324~c:400986324,2017-11-11T01:00Z,14797,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,1987,Breslin Center,East Lansing,MI,14759,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,True,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,,,,,,,2018
0,400988189,s:40~l:41~e:400988189~c:400988189,2017-11-11T01:00Z,14644,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,1064,McKale Center,Tucson,AZ,14644,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,True,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,,,,,,,2018
0,400989174,s:40~l:41~e:400989174~c:400989174,2017-11-11T02:00Z,16300,True,False,False,False,[],2017-11-11T02:00Z,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee State,383C84,f0f0f0,True,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,,,,,,,2018
0,400987153,s:40~l:41~e:400987153~c:400987153,2017-11-11T00:00Z,19807,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,251,Rupp Arena,Lexington,KY,20500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,True,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,True,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,,,,,,,2018
0,400988413,s:40~l:41~e:400988413~c:400988413,2017-11-11T01:30Z,10504,True,False,False,False,[],2017-11-11T01:30Z,0,N/A,1845,Wells Fargo Center,Philadelphia,PA,20155,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,,,,,,,2018
0,400987931,s:40~l:41~e:400987931~c:400987931,2017-11-11T01:00Z,10506,True,False,False,False,[],2017-11-11T01:00Z,0,N/A,2086,Charles Koch Arena,Wichita,KS,10506,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,True,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,62,140,s:40~l:41~t:140,UM Kansas City,Roos,UMKC,UM Kansas City Roos,UM Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,30,,,,,,,2018
0,400986021,s:40~l:41~e:400986021~c:400986021,2017-11-11T00:00Z,18926,True,False,False,False,[],2017-11-11T00:00Z,0,N/A,207,Dean E. Smith Center,Chapel Hill,NC,21750,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,153,s:40~l:41~t:153,North Carolina,Tar Heels,UNC,North Carolina Tar Heels,North Carolina,99bfe5,13294b,True,207,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,2,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,,,,,,,2018
0,400988193,s:40~l:41~e:400988193~c:400988193,2017-11-11T03:00Z,6327,True,False,False,False,[],2017-11-11T03:00Z,0,N/A,1918,Galen Center,Los Angeles,CA,10258,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,AE2531,ffc72c,True,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,2239,s:40~l:41~t:2239,CSU Fullerton,Titans,CSUF,CSU Fullerton Titans,CSU Fullerton,10219c,003057,True,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,,,,,,,2018
0,400987146,s:40~l:41~e:400987146~c:400987146,2017-11-10T23:00Z,3128,True,True,False,False,"[{'type': 'event', 'headline': 'ARMED FORCES CLASSIC'}]",2017-11-10T23:00Z,0,N/A,4082,Ramstein Air Force Base,Ramstein,Germany,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,True,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,,,,,,,2018
