,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,season
0,303162681,s:40~l:41~e:303162681~c:303162681,2010-11-13T00:00Z,1857,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2085,Spiro Sports Center,Staten Island,NY,2100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2681,s:40~l:41~t:2681,Wagner,Seahawks,WAG,Wagner Seahawks,Wagner,00483A,ffffff,True,2085,https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png,19,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,,,,,,,2011
0,303162678,s:40~l:41~e:303162678~c:303162678,2010-11-13T00:00Z,2584,True,False,True,False,[],2010-11-13T00:00Z,0,N/A,1970,Cameron Hall,Lexington,VA,5029.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,3153,s:40~l:41~t:3153,Randolph College,Wildcats,RND,Randolph College Wildcats,Randolph,,,False,,,,,,,,,,2011
0,303162428,s:40~l:41~e:303162428~c:303162428,2010-11-13T00:00Z,0,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2081,McDougald-McLendon Arena,Durham,NC,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,43,3094,s:40~l:41~t:3094,Johnson & Wales (CO),Wildcats,JW,Johnson & Wales (CO) Wildcats,Joh. & Wales CO,000000,,False,,,,,,,,,,2011
0,303162413,s:40~l:41~e:303162413~c:303162413,2010-11-13T00:00Z,1212,True,False,True,False,[],2010-11-13T00:00Z,0,N/A,2174,Ellis T. Johnson Arena,Morehead,KY,6500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead State,094FA3,fed91a,True,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,2036,s:40~l:41~t:2036,Asbury,Eagles,ASB,Asbury Eagles,Asbury,000000,,False,,,,,,,,,,2011
0,303162382,s:40~l:41~e:303162382~c:303162382,2010-11-13T00:00Z,1937,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,1974,Hawkins Arena,Macon,GA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,True,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,2476,s:40~l:41~t:2476,Oglethorpe,Stormy Petrels,OGLE,Oglethorpe Stormy Petrels,Oglethorpe,,,False,,,,,,,,,,2011
0,303162379,s:40~l:41~e:303162379~c:303162379,2010-11-13T00:00Z,2467,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,True,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,True,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,11,,,,,,,2011
0,303162341,s:40~l:41~e:303162341~c:303162341,2010-11-13T00:00Z,1087,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2140,Steinberg Wellness Center,Brooklyn,NY,2500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,True,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,2450,s:40~l:41~t:2450,Norfolk St,Spartans,NORF,Norfolk St Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,,,,,,,2011
0,303162335,s:40~l:41~e:303162335~c:303162335,2010-11-13T00:00Z,3717,True,False,True,False,[],2010-11-13T00:00Z,0,N/A,1981,Vines Convocation Center,Lynchburg,VA,9547.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,2671,s:40~l:41~t:2671,VA Intermont,Cobras,UVI,VA Intermont Cobras,VA Intermont,000000,,False,,,,,,,,,,2011
0,303162325,s:40~l:41~e:303162325~c:303162325,2010-11-13T00:00Z,1812,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2172,Tom Gola Arena,Philadelphia,PA,3400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,000063,feca26,True,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,,,,,,,2011
0,303162226,s:40~l:41~e:303162226~c:303162226,2010-11-13T00:00Z,647,True,True,False,False,"[{'type': 'event', 'headline': 'ATHLETES IN ACTION BASKETBALL CLASSIC AT PORTLAND OR'}]",2010-11-13T00:00Z,0,N/A,2136,Chiles Center,Portland,OR,4852.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,302,s:40~l:41~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,183563,bc9305,True,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,,,,,,,2011
0,303162116,s:40~l:41~e:303162116~c:303162116,2010-11-13T00:00Z,5865,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2074,CFE Federal Credit Union Arena,Orlando,FL,5100.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,True,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,11,2697,s:40~l:41~t:2697,West Florida,Argonauts,WF,West Florida Argonauts,West Florida,000000,,False,,,,,,,,,,2011
0,303160349,s:40~l:41~e:303160349~c:303160349,2010-11-13T00:00Z,958,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2186,Christl Arena,West Point,NY,5043.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,185,s:40~l:41~t:185,Vassar,Brewers,VAS,Vassar Brewers,Vassar,,,False,,,,,,,,,,2011
0,303160295,s:40~l:41~e:303160295~c:303160295,2010-11-13T00:00Z,8457,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,1940,Chartway Arena,Norfolk,VA,8472.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,,,,,,,2011
0,303160276,s:40~l:41~e:303160276~c:303160276,2010-11-13T00:00Z,5024,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,1935,Cam Henderson Center,Huntington,WV,9043.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,186329,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,2706,s:40~l:41~t:2706,W. Virginia Tech,Golden Bears,WVTU,W. Virginia Tech Golden Bears,W. Virginia Tech,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2706.png,,,,,,,,2011
0,303160258,s:40~l:41~e:303160258~c:303160258,2010-11-13T00:00Z,10003,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,1927,John Paul Jones Arena,Charlottesville,VA,14593.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,2729,s:40~l:41~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,True,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,,,,,,,2011
0,303160257,s:40~l:41~e:303160257~c:303160257,2010-11-13T00:00Z,6008,True,False,False,False,[],2010-11-13T00:00Z,0,N/A,2068,Robins Stadium,Richmond,VA,9171.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,,,,,,,2011
0,303172084,s:40~l:41~e:303172084~c:303172084,2010-11-13T17:00Z,1391,True,False,False,False,[],2010-11-13T17:00Z,0,N/A,2107,Alumni Arena,Buffalo,NY,6783.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,,,,,,,2011
0,303170160,s:40~l:41~e:303170160~c:303170160,2010-11-13T18:00Z,579,True,False,False,False,[],2010-11-13T18:00Z,0,N/A,1936,Lundholm Gymnasium,Durham,NH,3000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,477,s:40~l:41~t:477,Lesley University,Lynx,LES,Lesley University Lynx,Lesley University,,,False,,,,,,,,,,2011
0,303172885,s:40~l:41~e:303172885~c:303172885,2010-11-13T19:00Z,790,True,False,False,False,[],2010-11-13T19:00Z,0,N/A,1909,Fleisher Center,Newark,NJ,1500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,True,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,,,,,,,2011
0,303172168,s:40~l:41~e:303172168~c:303172168,2010-11-13T19:00Z,12611,True,False,False,False,[],2010-11-13T19:00Z,0,N/A,2039,UD Arena,Dayton,OH,13407.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,True,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mt. St. Mary's,005596,ebebeb,True,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,,,,,,,2011
0,303172086,s:40~l:41~e:303172086~c:303172086,2010-11-13T19:00Z,6825,True,False,False,False,[],2010-11-13T19:00Z,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,2366,s:40~l:41~t:2366,Marian,Knights,MAR,Marian Knights,Marian,000000,,False,,,,,,,,,,2011
0,303170357,s:40~l:41~e:303170357~c:303170357,2010-11-13T19:00Z,964,True,False,True,False,[],2010-11-13T19:00Z,0,N/A,2211,American Bank Center,Corpus Christi,TX,8100.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,True,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,196,s:40~l:41~t:196,Northeastern State,RiverHawks,NEOS,Northeastern State RiverHawks,Northeastern St,000000,,False,,,,,,,,,,2011
0,303170195,s:40~l:41~e:303170195~c:303170195,2010-11-13T19:00Z,5681,True,False,False,False,[],2010-11-13T19:00Z,0,N/A,2135,Convocation Center (OH),Athens,OH,13000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,,,,,,,2011
